pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
62,Nunavut,Nunavut,2024-01-13,2,2024,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2024-01-13,2,2024,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2024-01-13,2,2024,,4910286,8107,12613.15,57915,196,148.77,20.82,0.5,18681,405,47.99,1.04,1158.14,2.97,28,0.07
59,British Columbia,Colombie-Britannique,2024-01-20,3,2024,1,415075,423,7803.15,6612,32,124.3,7.95,0.6,971,61,18.25,1.15,60.43,1.14,4.57,0.09
48,Alberta,Alberta,2024-01-20,3,2024,1,649540,442,14297.25,6289,11,138.43,9.73,0.24,967,23,21.28,0.51,63.14,1.39,1.57,0.03
47,Saskatchewan,Saskatchewan,2024-01-20,3,2024,1,162305,181,13584.25,2052,2,171.74,15.15,0.17,354,4,29.63,0.33,25.86,2.16,0.29,0.02
46,Manitoba,Manitoba,2024-01-20,3,2024,1,160516,66,11390.39,2571,,182.44,4.68,,168,,11.92,,9.43,0.67,,
35,Ontario,Ontario,2024-01-20,3,2024,1,1701773,2359,11263,18365,50,121.55,15.61,0.33,5451,121,36.08,0.8,337,2.23,7.14,0.05
24,Quebec,Québec,2024-01-20,3,2024,1,1445222,2172,16620.04,19637,65,225.83,24.98,0.75,5399,135,62.09,1.55,310.29,3.57,9.29,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2024-01-20,3,2024,1,57832,64,10995.26,395,2,75.1,12.17,0.38,184,5,34.98,0.95,9.14,1.74,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,2024-01-20,3,2024,1,94244,93,11605.53,1002,3,123.39,11.45,0.37,203,4,25,0.49,13.29,1.64,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2024-01-20,3,2024,1,151398,163,14846.94,988,6,96.89,15.98,0.59,340,14,33.34,1.37,23.29,2.28,0.86,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2024-01-20,3,2024,1,58318,18,34166.43,114,0,66.79,10.55,0,51,0,29.88,0,2.57,1.51,0,0
60,Yukon,Yukon,2024-01-20,3,2024,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2024-01-20,3,2024,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2024-01-20,3,2024,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2024-01-20,3,2024,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2024-01-20,3,2024,,4916267,5981,12628.51,58086,171,149.21,15.36,0.44,14088,367,36.19,0.94,854.43,2.19,24.43,0.06
59,British Columbia,Colombie-Britannique,2024-01-27,4,2024,1,415578,503,7812.61,6642,30,124.87,9.46,0.56,926,62,17.41,1.17,71.86,1.35,4.29,0.08
48,Alberta,Alberta,2024-01-27,4,2024,1,649947,407,14306.21,6296,7,138.58,8.96,0.15,849,18,18.69,0.4,58.14,1.28,1,0.02
47,Saskatchewan,Saskatchewan,2024-01-27,4,2024,1,162439,134,13595.46,2053,1,171.83,11.22,0.08,315,3,26.36,0.25,19.14,1.6,0.14,0.01
46,Manitoba,Manitoba,2024-01-27,4,2024,1,160591,75,11395.71,2571,,182.44,5.32,,141,,10.01,,10.71,0.76,,
35,Ontario,Ontario,2024-01-27,4,2024,1,1703745,1972,11276.05,18401,36,121.78,13.05,0.24,4331,86,28.66,0.57,281.71,1.86,5.14,0.03
24,Quebec,Québec,2024-01-27,4,2024,1,1446940,1718,16639.8,19678,41,226.3,19.76,0.47,3890,106,44.73,1.22,245.43,2.82,5.86,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2024-01-27,4,2024,1,57877,45,11003.82,397,2,75.48,8.56,0.38,109,4,20.72,0.76,6.43,1.22,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,2024-01-27,4,2024,1,94335,91,11616.74,1006,4,123.88,11.21,0.49,184,7,22.66,0.86,13,1.6,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2024-01-27,4,2024,1,151561,163,14862.93,991,3,97.18,15.98,0.29,326,9,31.97,0.88,23.29,2.28,0.43,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2024-01-27,4,2024,1,58331,13,34174.05,114,0,66.79,7.62,0,31,0,18.16,0,1.86,1.09,0,0
60,Yukon,Yukon,2024-01-27,4,2024,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2024-01-27,4,2024,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2024-01-27,4,2024,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2024-01-27,4,2024,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2024-01-27,4,2024,,4921388,5121,12641.67,58210,124,149.53,13.15,0.32,11102,295,28.52,0.76,731.57,1.88,17.71,0.05
59,British Columbia,Colombie-Britannique,2024-02-03,5,2024,1,416020,442,7820.92,6671,29,125.41,8.31,0.55,945,59,17.77,1.11,63.14,1.19,4.14,0.08
48,Alberta,Alberta,2024-02-03,5,2024,1,650399,452,14316.16,6297,1,138.61,9.95,0.02,859,8,18.91,0.18,64.57,1.42,0.14,0
47,Saskatchewan,Saskatchewan,2024-02-03,5,2024,1,162591,152,13608.18,2054,1,171.91,12.72,0.08,286,2,23.94,0.17,21.71,1.82,0.14,0.01
46,Manitoba,Manitoba,2024-02-03,5,2024,1,160674,83,11401.6,2571,,182.44,5.89,,158,,11.21,,11.86,0.84,,
35,Ontario,Ontario,2024-02-03,5,2024,1,1705463,1718,11287.42,18428,27,121.96,11.37,0.18,3690,63,24.42,0.42,245.43,1.62,3.86,0.03
24,Quebec,Québec,2024-02-03,5,2024,1,1448424,1484,16656.86,19721,43,226.79,17.07,0.49,3202,84,36.82,0.97,212,2.44,6.14,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2024-02-03,5,2024,1,57940,63,11015.8,398,1,75.67,11.98,0.19,108,3,20.53,0.57,9,1.71,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,2024-02-03,5,2024,1,94433,98,11628.81,1008,2,124.13,12.07,0.25,189,6,23.27,0.74,14,1.72,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2024-02-03,5,2024,1,151690,129,14875.58,998,7,97.87,12.65,0.69,292,10,28.64,0.98,18.43,1.81,1,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,2024-02-03,5,2024,1,58348,17,34184.01,114,0,66.79,9.96,0,30,0,17.58,0,2.43,1.42,0,0
60,Yukon,Yukon,2024-02-03,5,2024,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2024-02-03,5,2024,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2024-02-03,5,2024,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2024-02-03,5,2024,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2024-02-03,5,2024,,4926026,4638,12653.58,58321,111,149.81,11.91,0.29,9759,235,25.07,0.6,662.57,1.7,15.86,0.04
59,British Columbia,Colombie-Britannique,2024-02-10,6,2024,1,416414,394,7828.33,6694,23,125.84,7.41,0.43,836,52,15.72,0.98,56.29,1.06,3.29,0.06
48,Alberta,Alberta,2024-02-10,6,2024,1,650823,424,14325.49,6300,3,138.67,9.33,0.07,876,4,19.28,0.09,60.57,1.33,0.43,0.01
47,Saskatchewan,Saskatchewan,2024-02-10,6,2024,1,162743,152,13620.91,2054,0,171.91,12.72,0,304,1,25.44,0.08,21.71,1.82,0,0
46,Manitoba,Manitoba,2024-02-10,6,2024,1,160776,102,11408.84,2571,,182.44,7.24,,185,,13.13,,14.57,1.03,,
35,Ontario,Ontario,2024-02-10,6,2024,1,1706801,1338,11296.27,18449,21,122.1,8.86,0.14,3056,48,20.23,0.32,191.14,1.27,3,0.02
